tweet_id,favorite_count,retweet_count,total_engagements,timestamp,name,rating,date,nicktype,dog_type
892177421306343426,33819,6514,40333,2017-08-01 00:17:27,Tilly,1.3,2017-08,,Chihuahua
891815181378084864,25461,4328,29789,2017-07-31 00:18:03,Archie,1.2,2017-07,,Chihuahua
891689557279858688,42908,8964,51872,2017-07-30 15:58:51,Darla,1.3,2017-07,,Labrador_retriever
891327558926688256,41048,9774,50822,2017-07-29 16:00:24,Franklin,1.2,2017-07,,basset
891087950875897856,20562,3261,23823,2017-07-29 00:08:17,,1.3,2017-07,,Chesapeake_Bay_retriever
890971913173991426,12041,2158,14199,2017-07-28 16:27:12,Jax,1.3,2017-07,,Appenzeller
890729181411237888,56848,16716,73564,2017-07-28 00:22:40,,1.3,2017-07,,Pomeranian
890609185150312448,28226,4429,32655,2017-07-27 16:25:51,Zoey,1.3,2017-07,,Irish_terrier
890240255349198849,32467,7711,40178,2017-07-26 15:59:51,Cassie,1.4,2017-07,doggo,Pembroke
890006608113172480,31166,7624,38790,2017-07-26 00:31:25,Koda,1.3,2017-07,,Samoyed
889880896479866881,28268,5156,33424,2017-07-25 16:11:53,Bruno,1.3,2017-07,,French_bulldog
889665388333682689,38818,8538,47356,2017-07-25 01:55:32,,1.3,2017-07,puppo,Pembroke
889638837579907072,27672,4735,32407,2017-07-25 00:10:02,Ted,1.2,2017-07,,French_bulldog
889531135344209921,15359,2321,17680,2017-07-24 17:02:04,Stuart,1.3,2017-07,puppo,golden_retriever
889278841981685760,25652,5637,31289,2017-07-24 00:19:32,Oliver,1.3,2017-07,,whippet
888917238123831296,29611,4709,34320,2017-07-23 00:22:39,Jim,1.2,2017-07,,golden_retriever
888804989199671297,26080,4559,30639,2017-07-22 16:56:37,Zeke,1.3,2017-07,,golden_retriever
888554962724278272,20290,3732,24022,2017-07-22 00:23:06,Ralphus,1.3,2017-07,,Siberian_husky
888078434458587136,22201,3653,25854,2017-07-20 16:49:33,Gerald,1.2,2017-07,,French_bulldog
887705289381826560,30779,5609,36388,2017-07-19 16:06:48,Jeffrey,1.3,2017-07,,basset
887473957103951883,69871,18781,88652,2017-07-19 00:47:34,Canela,1.3,2017-07,,Pembroke
887343217045368832,34222,10737,44959,2017-07-18 16:08:03,,1.3,2017-07,,Mexican_hairless
887101392804085760,31061,6167,37228,2017-07-18 00:07:08,,1.2,2017-07,,Samoyed
886983233522544640,35859,8084,43943,2017-07-17 16:17:36,Maya,1.3,2017-07,,Chihuahua
886736880519319552,12306,3443,15749,2017-07-16 23:58:41,Mingus,1.3,2017-07,,kuvasz
886366144734445568,21524,3316,24840,2017-07-15 23:25:31,Roscoe,1.2,2017-07,pupper,French_bulldog
886258384151887873,28469,6523,34992,2017-07-15 16:17:19,Waffles,1.3,2017-07,,pug
885984800019947520,33382,7097,40479,2017-07-14 22:10:11,Jimbo,1.2,2017-07,,Blenheim_spaniel
885528943205470208,36689,6683,43372,2017-07-13 15:58:47,Maisey,1.3,2017-07,,pug
885167619883638784,22367,4556,26923,2017-07-12 16:03:00,,1.3,2017-07,,malamute
884925521741709313,68152,16439,84591,2017-07-12 00:01:00,Earl,1.2,2017-07,,Italian_greyhound
884876753390489601,28514,6096,34610,2017-07-11 20:47:12,Lola,1.3,2017-07,,chow
884562892145688576,24765,5100,29865,2017-07-11 00:00:02,Kevin,1.3,2017-07,,pug
884441805382717440,27478,5856,33334,2017-07-10 15:58:53,,1.4,2017-07,,Pembroke
884162670584377345,20771,3128,23899,2017-07-09 21:29:42,Yogi,1.2,2017-07,doggo,German_shepherd
883838122936631299,22349,3586,25935,2017-07-09 00:00:04,Noah,1.2,2017-07,,Doberman
883482846933004288,46860,10407,57267,2017-07-08 00:28:19,Bella,0.5,2017-07,,golden_retriever
883360690899218434,22986,3825,26811,2017-07-07 16:22:55,Grizzwald,1.3,2017-07,floofer,chow
883117836046086144,37914,6949,44863,2017-07-07 00:17:54,,1.3,2017-07,,golden_retriever
882992080364220416,24445,4122,28567,2017-07-06 15:58:11,Rusty,1.3,2017-07,,Eskimo_dog
882762694511734784,28903,5134,34037,2017-07-06 00:46:41,Gus,1.2,2017-07,pupper,Labrador_retriever
882627270321602560,28382,6342,34724,2017-07-05 15:48:34,Stanley,1.3,2017-07,,Pembroke
882268110199369728,45880,12118,57998,2017-07-04 16:01:23,Alfy,1.3,2017-07,,golden_retriever
882045870035918850,29900,5203,35103,2017-07-04 01:18:17,Koko,1.3,2017-07,,golden_retriever
881906580714921986,24773,3533,28306,2017-07-03 16:04:48,Rey,1.2,2017-07,,Weimaraner
881666595344535552,51522,11099,62621,2017-07-03 00:11:11,Gary,1.3,2017-07,,Saluki
881536004380872706,50199,16570,66769,2017-07-02 15:32:16,a,1.4,2017-07,pupper,Samoyed
880872448815771648,21734,3989,25723,2017-06-30 19:35:32,,1.2,2017-06,,Pembroke
880465832366813184,29075,6546,35621,2017-06-29 16:39:47,Bella,1.2,2017-06,,golden_retriever
880221127280381952,27640,4436,32076,2017-06-29 00:27:25,Jesse,1.2,2017-06,,Chihuahua
880095782870896641,28150,4533,32683,2017-06-28 16:09:20,,1.1,2017-06,,miniature_pinscher
879862464715927552,22667,3642,26309,2017-06-28 00:42:13,Romeo,1.3,2017-06,,basset
879492040517615616,23822,3323,27145,2017-06-27 00:10:17,Bailey,1.2,2017-06,,German_short-haired_pointer
879415818425184262,107956,45849,153805,2017-06-26 19:07:24,Duddles,1.3,2017-06,,English_springer
879376492567855104,17099,3261,20360,2017-06-26 16:31:08,Jack,1.2,2017-06,,Labrador_retriever
879008229531029506,19317,2812,22129,2017-06-25 16:07:47,Beau,1.3,2017-06,,vizsla
878776093423087618,19763,4319,24082,2017-06-25 00:45:22,Snoopy,1.3,2017-06,puppo,Italian_greyhound
878281511006478336,7913,1349,9262,2017-06-23 16:00:04,Shadow,1.3,2017-06,,basset
878057613040115712,42876,7181,50057,2017-06-23 01:10:23,Emmy,1.4,2017-06,,French_bulldog
877736472329191424,71144,17300,88444,2017-06-22 03:54:17,Aja,1.3,2017-06,,Chesapeake_Bay_retriever
877556246731214848,23258,3994,27252,2017-06-21 15:58:08,Penny,1.2,2017-06,,basset
877316821321428993,27907,5414,33321,2017-06-21 00:06:44,Dante,1.3,2017-06,,Saluki
877201837425926144,27755,5880,33635,2017-06-20 16:29:50,Nelly,1.2,2017-06,,Pembroke
876838120628539392,21125,3506,24631,2017-06-19 16:24:33,Ginger,1.2,2017-06,pupper,bloodhound
876484053909872640,19163,2511,21674,2017-06-18 16:57:37,Benedict,1.3,2017-06,,golden_retriever
876120275196170240,28490,4903,33393,2017-06-17 16:52:05,Venti,1.3,2017-06,,Bernese_mountain_dog
875747767867523072,25773,4497,30270,2017-06-16 16:11:53,Goose,1.3,2017-06,,Labrador_retriever
875144289856114688,22185,5081,27266,2017-06-15 00:13:52,Nugget,1.3,2017-06,,Siberian_husky
875021211251597312,26022,4922,30944,2017-06-14 16:04:48,,1.2,2017-06,,West_Highland_white_terrier
874680097055178752,28439,4875,33314,2017-06-13 17:29:20,Cash,1.2,2017-06,,Labrador_retriever
874296783580663808,26651,4308,30959,2017-06-12 16:06:11,Jed,1.3,2017-06,pupper,cocker_spaniel
874057562936811520,23134,4125,27259,2017-06-12 00:15:36,,1.2,2017-06,,flat-coated_retriever
874012996292530176,35501,11007,46508,2017-06-11 21:18:31,Sebastian,1.3,2017-06,puppo,Cardigan
873580283840344065,24837,4143,28980,2017-06-10 16:39:04,,1.3,2017-06,,Newfoundland
873213775632977920,7467,1667,9134,2017-06-09 16:22:42,Sierra,1.2,2017-06,pupper,vizsla
872967104147763200,28031,5669,33700,2017-06-09 00:02:31,,1.2,2017-06,doggo,Labrador_retriever
872820683541237760,15029,3884,18913,2017-06-08 14:20:41,,1.3,2017-06,,pug
872620804844003328,21309,3911,25220,2017-06-08 01:06:27,Monkey,1.3,2017-06,,cocker_spaniel
872486979161796608,41606,9429,51035,2017-06-07 16:14:40,,1.2,2017-06,,Pembroke
872261713294495745,35085,6649,41734,2017-06-07 01:19:32,Harry,1.3,2017-06,,Labrador_retriever
872122724285648897,35324,8549,43873,2017-06-06 16:07:15,Kody,1.2,2017-06,,pug
871879754684805121,39090,11918,51008,2017-06-06 00:01:46,Lassie,1.3,2017-06,,Shetland_sheepdog
871762521631449091,20787,3678,24465,2017-06-05 16:15:56,Rover,1.2,2017-06,pupper,Labrador_retriever
871515927908634625,20730,3628,24358,2017-06-04 23:56:03,Napolean,1.2,2017-06,doggo,komondor
871032628920680449,23255,3999,27254,2017-06-03 15:55:36,Boomer,1.3,2017-06,,kelpie
870656317836468226,12819,2817,15636,2017-06-02 15:00:16,Cody,1.3,2017-06,,Pembroke
870374049280663552,85011,27680,112691,2017-06-01 20:18:38,Zoey,1.3,2017-06,,golden_retriever
870308999962521604,22453,4384,26837,2017-06-01 16:00:09,Rumble,1.3,2017-06,,Greater_Swiss_Mountain_dog
869772420881756160,43710,10663,54373,2017-05-31 04:27:59,Dewey,1.3,2017-05,,Pembroke
869702957897576449,29116,6728,35844,2017-05-30 23:51:58,Stanley,1.3,2017-05,,Pembroke
869596645499047938,16476,3327,19803,2017-05-30 16:49:31,Scout,1.2,2017-05,doggo,Chihuahua
869227993411051520,21112,4023,25135,2017-05-29 16:24:37,Gizmo,1.3,2017-05,,Pembroke
868880397819494401,55098,12518,67616,2017-05-28 17:23:24,Walter,1.4,2017-05,,French_bulldog
868622495443632128,28295,6275,34570,2017-05-28 00:18:35,,1.3,2017-05,,Labrador_retriever
868552278524837888,10539,2240,12779,2017-05-27 19:39:34,Cooper,1.2,2017-05,,whippet
867900495410671616,24964,4439,29403,2017-05-26 00:29:37,,1.2,2017-05,,Labrador_retriever
867774946302451713,35179,7788,42967,2017-05-25 16:10:44,Harold,1.3,2017-05,,Border_collie
867421006826221569,16755,2697,19452,2017-05-24 16:44:18,Shikha,1.2,2017-05,puppo,Eskimo_dog
867051520902168576,33420,8425,41845,2017-05-23 16:16:06,,1.3,2017-05,,Samoyed
866686824827068416,20070,3727,23797,2017-05-22 16:06:55,Lili,1.2,2017-05,,flat-coated_retriever
866450705531457537,106827,32883,139710,2017-05-22 00:28:40,Jamesy,1.3,2017-05,pupper,French_bulldog
866334964761202691,54720,15546,70266,2017-05-21 16:48:45,Coco,1.2,2017-05,,Samoyed
865718153858494464,26640,6008,32648,2017-05-19 23:57:46,Boomer,1.3,2017-05,,golden_retriever
865359393868664832,27530,5384,32914,2017-05-19 00:12:11,Sammy,1.3,2017-05,,Chesapeake_Bay_retriever
865006731092295680,29063,8209,37272,2017-05-18 00:50:50,Nelly,1.3,2017-05,,Pembroke
864279568663928832,15195,3266,18461,2017-05-16 00:41:21,Meatball,1.2,2017-05,,bull_mastiff
864197398364647424,31459,9616,41075,2017-05-15 19:14:50,Paisley,1.3,2017-05,,golden_retriever
863553081350529029,15935,4489,20424,2017-05-14 00:34:33,Neptune,1.3,2017-05,,Eskimo_dog
863432100342583297,24829,5664,30493,2017-05-13 16:33:49,Belle,1.2,2017-05,,Staffordshire_bullterrier
863062471531167744,8945,2687,11632,2017-05-12 16:05:02,Quinn,1.3,2017-05,,French_bulldog
862831371563274240,20011,5457,25468,2017-05-12 00:46:44,Zooey,1.3,2017-05,,Australian_terrier
862722525377298433,17779,3809,21588,2017-05-11 17:34:13,Dave,1.1,2017-05,,basset
862096992088072192,66437,21840,88277,2017-05-10 00:08:34,,1.3,2017-05,,chow
861383897657036800,37744,11528,49272,2017-05-08 00:54:59,Hobbes,1.3,2017-05,,Cardigan
861288531465048066,18032,4479,22511,2017-05-07 18:36:02,,1.3,2017-05,,Bouvier_des_Flandres
861005113778896900,17538,4119,21657,2017-05-06 23:49:50,Burt,1.2,2017-05,,German_shepherd
860563773140209665,7878,2334,10212,2017-05-05 18:36:06,Lorenzo,1.3,2017-05,,Cardigan
860524505164394496,24678,5698,30376,2017-05-05 16:00:04,Carl,1.3,2017-05,,Bedlington_terrier
859924526012018688,20021,4349,24370,2017-05-04 00:15:58,Milky,1.2,2017-05,,French_bulldog
859851578198683649,16105,3780,19885,2017-05-03 19:26:06,Trooper,1.3,2017-05,,Labrador_retriever
859607811541651456,19476,1704,21180,2017-05-03 03:17:27,,1.3,2017-05,puppo,golden_retriever
859196978902773760,75193,25661,100854,2017-05-02 00:04:57,quite,1.2,2017-05,,malamute
858843525470990336,16304,3771,20075,2017-05-01 00:40:27,,1.3,2017-05,doggo,golden_retriever
858471635011153920,22640,5271,27911,2017-04-30 00:02:42,Sophie,1.3,2017-04,,Pembroke
858107933456039936,16524,3154,19678,2017-04-28 23:57:28,Wyatt,1.2,2017-04,,golden_retriever
857989990357356544,16952,2812,19764,2017-04-28 16:08:49,Rosie,1.2,2017-04,,French_bulldog
857746408056729600,36021,11524,47545,2017-04-28 00:00:54,Thor,1.3,2017-04,,Labrador_retriever
857393404942143489,6236,1785,8021,2017-04-27 00:38:11,,1.3,2017-04,,malamute
857263160327368704,21041,4934,25975,2017-04-26 16:00:39,Oscar,1.3,2017-04,,Samoyed
857029823797047296,19910,4364,24274,2017-04-26 00:33:27,Zeke,1.2,2017-04,,golden_retriever
856543823941562368,17135,3131,20266,2017-04-24 16:22:16,Callie,1.2,2017-04,,Boston_bull
856282028240666624,29086,6841,35927,2017-04-23 23:01:59,Cermet,1.4,2017-04,,Chihuahua
855851453814013952,47844,19196,67040,2017-04-22 18:31:02,,1.3,2017-04,doggo-puppo,flat-coated_retriever
855459453768019968,31657,8987,40644,2017-04-21 16:33:22,quite,1.2,2017-04,,Blenheim_spaniel
854732716440526848,24188,6690,30878,2017-04-19 16:25:34,Marlee,1.2,2017-04,,Pembroke
854482394044301312,31131,7608,38739,2017-04-18 23:50:52,Arya,1.3,2017-04,,Chihuahua
854365224396361728,20046,5159,25205,2017-04-18 16:05:17,Einstein,1.3,2017-04,,Pembroke
854120357044912130,33911,8285,42196,2017-04-17 23:52:16,,1.4,2017-04,pupper,black-and-tan_coonhound
854010172552949760,17169,3433,20602,2017-04-17 16:34:26,,1.1,2017-04,doggo-floofer,English_springer
853760880890318849,30414,6403,36817,2017-04-17 00:03:50,Alice,1.2,2017-04,,miniature_pinscher
853639147608842240,37198,11265,48463,2017-04-16 16:00:07,,1.3,2017-04,,German_shepherd
852912242202992640,9658,2037,11695,2017-04-14 15:51:39,Benny,1.2,2017-04,,Great_Dane
852672615818899456,15939,2388,18327,2017-04-13 23:59:28,Aspen,1.2,2017-04,,golden_retriever
852553447878664193,17492,3885,21377,2017-04-13 16:05:56,Jarod,1.3,2017-04,,bloodhound
852189679701164033,12217,1741,13958,2017-04-12 16:00:27,Sailor,1.2,2017-04,,Bernese_mountain_dog
851591660324737024,17300,3819,21119,2017-04-11 00:24:08,,1.1,2017-04,,Cardigan
851224888060895234,22090,6350,28440,2017-04-10 00:06:42,Snoop,1.3,2017-04,,standard_poodle
850753642995093505,33348,10352,43700,2017-04-08 16:54:09,Kyle,1.1,2017-04,,pug
850380195714523136,13994,2915,16909,2017-04-07 16:10:12,Leo,1.3,2017-04,,Yorkshire_terrier
850145622816686080,17519,4244,21763,2017-04-07 00:38:06,Riley,1.1,2017-04,,kelpie
850019790995546112,21944,5459,27403,2017-04-06 16:18:05,Boomer,1.2,2017-04,pupper,Shetland_sheepdog
849776966551130114,32390,8404,40794,2017-04-06 00:13:11,,1.2,2017-04,,Chihuahua
849412302885593088,17039,3487,20526,2017-04-05 00:04:08,Noosh,1.2,2017-04,,schipperke
848690551926992896,27104,4826,31930,2017-04-03 00:16:10,,1.2,2017-04,,flat-coated_retriever
848324959059550208,20229,4037,24266,2017-04-02 00:03:26,Odin,1.2,2017-04,,malamute
848212111729840128,17618,3444,21062,2017-04-01 16:35:01,Jerry,0.6,2017-04,,Bedlington_terrier
847842811428974592,5935,1522,7457,2017-03-31 16:07:33,Rontu,1.2,2017-03,,Bernese_mountain_dog
847606175596138505,20208,3774,23982,2017-03-31 00:27:14,Cannon,1.2,2017-03,,Cardigan
847251039262605312,22036,4800,26836,2017-03-30 00:56:03,Furzey,1.2,2017-03,,Airedale
847157206088847362,21588,6572,28160,2017-03-29 18:43:12,Daisy,1.1,2017-03,,Staffordshire_bullterrier
847116187444137987,23108,3583,26691,2017-03-29 16:00:12,,1.1,2017-03,,American_Staffordshire_terrier
846874817362120707,21685,4404,26089,2017-03-29 00:01:05,Tuck,1.3,2017-03,,Shetland_sheepdog
846514051647705089,48410,13076,61486,2017-03-28 00:07:32,Barney,1.3,2017-03,doggo,golden_retriever
846153765933735936,34394,10226,44620,2017-03-27 00:15:53,Vixen,1.3,2017-03,,giant_schnauzer
846042936437604353,17256,3224,20480,2017-03-26 16:55:29,Jarvis,1.2,2017-03,,golden_retriever
845812042753855489,31737,9894,41631,2017-03-26 01:38:00,,1.3,2017-03,,Samoyed
845677943972139009,27154,5365,32519,2017-03-25 16:45:08,,1.2,2017-03,,chow
845397057150107648,8241,2072,10313,2017-03-24 22:08:59,Mimosa,1.3,2017-03,doggo,Dandie_Dinmont
845306882940190720,25225,6039,31264,2017-03-24 16:10:40,Pickles,1.2,2017-03,pupper,Irish_water_spaniel
844973813909606400,16361,3617,19978,2017-03-23 18:07:10,Brady,1.2,2017-03,,Labrador_retriever
844704788403113984,42022,11633,53655,2017-03-23 00:18:10,Luna,1.3,2017-03,,Labrador_retriever
844223788422217728,14753,2450,17203,2017-03-21 16:26:50,Margo,1.2,2017-03,,Labrador_retriever
843856843873095681,23211,5220,28431,2017-03-20 16:08:44,Sadie,1.2,2017-03,,Labrador_retriever
843604394117681152,18310,3081,21391,2017-03-19 23:25:35,Hank,1.1,2017-03,,Labrador_retriever
843235543001513987,23315,6852,30167,2017-03-18 22:59:54,Tycho,1.3,2017-03,,Pembroke
842846295480000512,16440,4023,20463,2017-03-17 21:13:10,Charlie,1.3,2017-03,,Labrador_retriever
842765311967449089,7321,1439,8760,2017-03-17 15:51:22,Indie,1.2,2017-03,,Labrador_retriever
842535590457499648,19637,3937,23574,2017-03-17 00:38:32,Winnie,1.3,2017-03,,Pembroke
842163532590374912,26569,6568,33137,2017-03-16 00:00:07,George,1.2,2017-03,,French_bulldog
842115215311396866,15204,3386,18590,2017-03-15 20:48:07,Bentley,1.2,2017-03,,chow
841680585030541313,27854,8748,36602,2017-03-14 16:01:03,Penny,1.2,2017-03,,Chihuahua
841439858740625411,13755,4168,17923,2017-03-14 00:04:30,,1.4,2017-03,,Labrador_retriever
841314665196081154,17305,5312,22617,2017-03-13 15:47:01,Max,1.3,2017-03,,Afghan_hound
841077006473256960,24926,5991,30917,2017-03-13 00:02:39,Dawn,1.2,2017-03,,Brittany_spaniel
840632337062862849,9761,1972,11733,2017-03-11 18:35:42,Maddie,1.2,2017-03,,golden_retriever
840268004936019968,20950,6497,27447,2017-03-10 18:27:58,Monty,1.2,2017-03,,Chesapeake_Bay_retriever
839990271299457024,14640,2597,17237,2017-03-10 00:04:21,Sojourner,1.3,2017-03,,Staffordshire_bullterrier
839549326359670784,29957,8805,38762,2017-03-08 18:52:12,Winston,1.2,2017-03,,Norwich_terrier
839239871831150596,29684,7422,37106,2017-03-07 22:22:32,Odie,1.3,2017-03,,Leonberg
838921590096166913,12183,2357,14540,2017-03-07 01:17:48,Arlo,1.3,2017-03,,Border_terrier
838561493054533637,11892,1504,13396,2017-03-06 01:26:54,Walter,1.3,2017-03,,kelpie
838476387338051585,24664,5484,30148,2017-03-05 19:48:43,Stanley,1.3,2017-03,,Great_Pyrenees
838083903487373313,19183,3582,22765,2017-03-04 17:49:08,Daisy,1.3,2017-03,,chow
837820167694528512,37277,8952,46229,2017-03-04 00:21:08,,1.2,2017-03,pupper,golden_retriever
837471256429613056,13967,2631,16598,2017-03-03 01:14:41,Vincent,1.2,2017-03,,Norwegian_elkhound
837366284874571778,23074,6005,29079,2017-03-02 18:17:34,Lucy,1.3,2017-03,,American_Staffordshire_terrier
837110210464448512,17480,2731,20211,2017-03-02 01:20:01,Clark,1.3,2017-03,pupper,Siberian_husky
836989968035819520,13879,2610,16489,2017-03-01 17:22:13,Mookie,1.2,2017-03,,toy_poodle
836753516572119041,21029,5237,26266,2017-03-01 01:42:39,Meera,1.2,2017-03,doggo,schipperke
836260088725786625,23177,4850,28027,2017-02-27 17:01:56,Lucy,1.3,2017-02,,borzoi
836001077879255040,20924,4935,25859,2017-02-26 23:52:43,,1.3,2017-02,,Samoyed
835574547218894849,19447,4121,23568,2017-02-25 19:37:50,Eli,1.1,2017-02,,Staffordshire_bullterrier
835297930240217089,17847,3381,21228,2017-02-25 01:18:40,Ash,1.2,2017-02,,Rottweiler
835264098648616962,8503,1939,10442,2017-02-24 23:04:14,Lola,1.2,2017-02,,Chesapeake_Bay_retriever
835172783151792128,28552,6516,35068,2017-02-24 17:01:22,,1.2,2017-02,,Border_collie
835152434251116546,24574,3443,28017,2017-02-24 15:40:31,,0.0,2017-02,,American_Staffordshire_terrier
834931633769889797,11838,1878,13716,2017-02-24 01:03:08,Tucker,1.2,2017-02,,soft-coated_wheaten_terrier
834786237630337024,22943,6159,29102,2017-02-23 15:25:23,Tobi,1.3,2017-02,,Border_terrier
834574053763584002,14993,2882,17875,2017-02-23 01:22:14,,1.3,2017-02,doggo,golden_retriever
834458053273591808,10512,1899,12411,2017-02-22 17:41:18,Chester,1.2,2017-02,,Rhodesian_ridgeback
834209720923721728,22594,5476,28070,2017-02-22 01:14:30,Wilson,1.2,2017-02,,golden_retriever
834086379323871233,14296,2512,16808,2017-02-21 17:04:24,Lipton,1.2,2017-02,,Labrador_retriever
833863086058651648,14661,2729,17390,2017-02-21 02:17:06,Bentley,1.2,2017-02,,kuvasz
833826103416520705,16728,3904,20632,2017-02-20 23:50:09,Charlie,1.3,2017-02,,Chihuahua
833722901757046785,22585,3636,26221,2017-02-20 17:00:04,Bronte,1.3,2017-02,,West_Highland_white_terrier
833479644947025920,16258,2357,18615,2017-02-20 00:53:27,Poppy,1.3,2017-02,,golden_retriever
833124694597443584,22133,5513,27646,2017-02-19 01:23:00,Gidget,1.2,2017-02,pupper,Cardigan
832998151111966721,14549,2522,17071,2017-02-18 17:00:10,Rhino,1.3,2017-02,doggo,boxer
832757312314028032,18423,4127,22550,2017-02-18 01:03:09,Willow,1.3,2017-02,,Cardigan
832636094638288896,17379,3220,20599,2017-02-17 17:01:29,Orion,1.2,2017-02,,Eskimo_dog
832397543355072512,13126,2548,15674,2017-02-17 01:13:34,Eevee,1.2,2017-02,,Pekinese
832369877331693569,18792,3652,22444,2017-02-16 23:23:38,Charlie,1.1,2017-02,,kelpie
832273440279240704,12385,2673,15058,2017-02-16 17:00:25,Smiley,1.4,2017-02,doggo,Pembroke
832032802820481025,13887,4746,18633,2017-02-16 01:04:13,Miguel,1.2,2017-02,doggo,whippet
831939777352105988,26404,7031,33435,2017-02-15 18:54:34,Emanuel,1.2,2017-02,doggo,Pomeranian
831911600680497154,30380,7458,37838,2017-02-15 17:02:36,Kuyu,1.4,2017-02,,bloodhound
831670449226514432,11469,2059,13528,2017-02-15 01:04:21,Daisy,1.3,2017-02,,Pembroke
831650051525054464,7908,2243,10151,2017-02-14 23:43:18,,1.3,2017-02,,Eskimo_dog
831552930092285952,9872,2632,12504,2017-02-14 17:17:22,Dutch,1.3,2017-02,,Chihuahua
831322785565769729,10042,1744,11786,2017-02-14 02:02:51,Pete,1.2,2017-02,doggo,Old_English_sheepdog
831315979191906304,7117,1264,8381,2017-02-14 01:35:49,,1.3,2017-02,pupper,briard
831309418084069378,12819,2786,15605,2017-02-14 01:09:44,Scooter,1.2,2017-02,,Doberman
831262627380748289,13066,2350,15416,2017-02-13 22:03:49,Tucker,1.2,2017-02,,cocker_spaniel
830956169170665475,8735,1735,10470,2017-02-13 01:46:03,Reggie,1.2,2017-02,,kuvasz
830583320585068544,73397,19297,92694,2017-02-12 01:04:29,Lilly,1.3,2017-02,,Labrador_retriever
830097400375152640,10804,3455,14259,2017-02-10 16:53:37,Samson,1.3,2017-02,,toy_poodle
829861396166877184,13441,2243,15684,2017-02-10 01:15:49,Mia,1.2,2017-02,,Border_terrier
829501995190984704,34913,12224,47137,2017-02-09 01:27:41,Leo,1.2,2017-02,,French_bulldog
829449946868879360,11519,2329,13848,2017-02-08 22:00:52,,1.1,2017-02,doggo,Labrador_retriever
829374341691346946,38074,10706,48780,2017-02-08 17:00:26,Astrid,1.3,2017-02,doggo,Staffordshire_bullterrier
829141528400556032,26952,8530,35482,2017-02-08 01:35:19,Malcolm,1.2,2017-02,,golden_retriever
829011960981237760,58302,18627,76929,2017-02-07 17:00:28,Dexter,1.3,2017-02,,boxer
828770345708580865,28085,6746,34831,2017-02-07 01:00:22,Alfie,1.3,2017-02,,Chesapeake_Bay_retriever
828708714936930305,40241,12882,53123,2017-02-06 20:55:28,Fiona,1.0,2017-02,,Mexican_hairless
828650029636317184,10467,1544,12011,2017-02-06 17:02:17,one,1.4,2017-02,,golden_retriever
828409743546925057,6898,1305,8203,2017-02-06 01:07:28,Mutt,1.2,2017-02,,toy_poodle
828408677031882754,8398,1477,9875,2017-02-06 01:03:14,Bear,1.2,2017-02,,Weimaraner
828381636999917570,13864,2554,16418,2017-02-05 23:15:47,Doobert,1.4,2017-02,doggo,Bedlington_terrier
828376505180889089,8112,1216,9328,2017-02-05 22:55:23,Beebop,1.3,2017-02,,American_Staffordshire_terrier
828372645993398273,13756,3344,17100,2017-02-05 22:40:03,Alexander,1.2,2017-02,,malamute
828011680017821696,11411,2451,13862,2017-02-04 22:45:42,Brutus,1.1,2017-02,,American_Staffordshire_terrier
827933404142436356,22180,5987,28167,2017-02-04 17:34:40,Kona,1.2,2017-02,pupper,German_shepherd
827653905312006145,16983,3433,20416,2017-02-03 23:04:02,Boots,1.2,2017-02,,collie
827600520311402496,8143,1082,9225,2017-02-03 19:31:54,Tucker,1.3,2017-02,,Pembroke
827324948884643840,17523,3510,21033,2017-02-03 01:16:53,Ralphie,1.2,2017-02,,golden_retriever
827199976799354881,11659,2579,14238,2017-02-02 17:00:17,Charlie,1.3,2017-02,,Great_Dane
826958653328592898,23767,5757,29524,2017-02-02 01:01:21,Loki,1.2,2017-02,doggo,golden_retriever
826848821049180160,40325,11878,52203,2017-02-01 17:44:55,Cupid,1.3,2017-02,doggo,Great_Pyrenees
826598365270007810,11117,2709,13826,2017-02-01 01:09:42,Pawnd,1.3,2017-02,,French_bulldog
826476773533745153,20275,4821,25096,2017-01-31 17:06:32,Pilot,1.2,2017-01,doggo,German_shepherd
826240494070030336,14614,2965,17579,2017-01-31 01:27:39,,1.1,2017-01,,French_bulldog
826204788643753985,5361,1075,6436,2017-01-30 23:05:46,,1.3,2017-01,doggo,Labrador_retriever
826115272272650244,17299,3599,20898,2017-01-30 17:10:04,Ike,1.3,2017-01,,golden_retriever
825829644528148480,14025,2848,16873,2017-01-29 22:15:05,Toby,1.2,2017-01,,Great_Pyrenees
825535076884762624,56413,19669,76082,2017-01-29 02:44:34,,1.4,2017-01,puppo,Rottweiler
825147591692263424,20181,5244,25425,2017-01-28 01:04:51,Sweet,1.3,2017-01,,Pekinese
825026590719483904,7020,1483,8503,2017-01-27 17:04:02,Pablo,1.2,2017-01,puppo,Eskimo_dog
824775126675836928,16508,4069,20577,2017-01-27 00:24:48,Scooter,1.2,2017-01,,Border_terrier
824663926340194305,11113,1993,13106,2017-01-26 17:02:56,Wilson,1.3,2017-01,,English_setter
824325613288833024,12999,11848,24847,2017-01-25 18:38:36,,1.3,2017-01,pupper,Pembroke
823939628516474880,11755,3123,14878,2017-01-24 17:04:50,Cash,1.2,2017-01,,schipperke
823699002998870016,13826,2772,16598,2017-01-24 01:08:40,Winston,1.2,2017-01,,cairn
